;-------------------------------------------------------------------
; Generated by AirAmaz sector compiler NG v2.0.0
; Generated at Dec 20 2024 20:57:20
; For Simulation use ONLY
; Copyright 2024 AirAmaz Studio -- https://github.com/AirAmaz
;-------------------------------------------------------------------
0CD5	37.490684509277344	-104.14412689208984	Pinon Canyon
0CL3	32.63337326049805	-116.89031219482422	Nichols
0CN1	37.452178955078125	-120.76475524902344	Fiorini Ranch
0CN2	39.22862243652344	-121.68826293945312	Sutter Butte Dusters
0CO2	38.85193634033203	-106.93282318115234	Crested Butte
0FD4	30.607486724853516	-85.0252914428711	Yoder Fld
0FL0	26.708038330078125	-81.17570495605469	Harpers Fly-In Ranch
0GA9	32.71359634399414	-84.0285415649414	Gentle Landings Air Park
0GE3	34.902801513671875	-85.46040344238281	Lookout Mountain
0IA4	41.0278434753418	-91.06346893310547	Sharar Fld
0ID2	44.44383239746094	-113.77508544921875	Flying Joseph Ranch
0ID9	46.7852783203125	-116.47113037109375	Corral Creek
0IL7	39.78291702270508	-88.54670715332031	Davis RLA
0IN4	41.14204788208008	-84.90900421142578	Air Park Fld
0KS2	37.3939094543457	-97.1514892578125	Leverton
0KS5	38.45066833496094	-98.79966735839844	Oasis Aerodrome
0KS6	38.78725814819336	-99.44005584716797	Moore Homestead
0KS7	37.70018768310547	-97.88722229003906	Mono Aircraft
0KS8	37.38157272338867	-95.37589263916016	Pearce Fld
0KS9	37.515560150146484	-96.9216079711914	Lmn 120
0MO3	38.62492370605469	-94.52165985107422	Veach Fld
0MO6	40.07661056518555	-92.31928253173828	Harrison
0MS0	32.47519302368164	-88.616943359375	Topton Air Estates
0MT6	48.037689208984375	-114.67462158203125	Hanson
0MU9	37.33778762817383	-93.16407775878906	Rpm
0NE9	40.86776351928711	-97.35385131835938	Flying V
0NM7	33.52089309692383	-108.54283905029297	Negrito
0OH5	40.596832275390625	-82.43173217773438	Freeman Swank Farms
0PA3	41.747283935546875	-76.76040649414062	Robbins Farm
0PN0	41.44194793701172	-80.15509796142578	Lakeview
0TA8	30.670833587646484	-99.33194732666016	B Flying Ranch
0TE4	31.080808639526367	-96.21498107910156	Hilltop Lakes
0TE5	27.433794021606445	-99.1859359741211	Santa Maria Ranch
0TE7	30.251813888549805	-98.62252807617188	Lbj Ranch
0TX1	32.35368728637695	-97.6761474609375	Pecan Plantation
0TX6	29.504919052124023	-97.99707794189453	Elm Creek Airpark
0TX7	33.09294509887695	-96.39002990722656	Twisted Js
0WA1	46.61705017089844	-122.82623291015625	Dwight
0XA4	27.99711036682129	-98.88285827636719	Seven Cs Ranch
0XA5	28.685382843017578	-98.38311767578125	74 Ranch
0XS2	30.555452346801758	-100.53125	John Fields Ranch
0XS7	29.194019317626953	-100.28018188476562	Anacacho Ranch
10AR	34.26285934448242	-92.12161254882812	Hickory Ridge
10CO	39.26811218261719	-108.86402893066406	Mack Mesa
10FA	28.797489166259766	-81.9359130859375	Flying Baron Estates
10IN	39.15924072265625	-87.09983825683594	Fence Fld
10LS	30.491832733154297	-92.57284545898438	Lejeune Aerial Applications
10MO	38.918174743652344	-91.68309783935547	Flying V Ranch
10TS	31.997880935668945	-94.79981994628906	2C Ranch
10TT	33.01511001586914	-98.62608337402344	Rosser Ranch
11IA	42.34987258911133	-92.51338958740234	Koch Fld
11KS	37.25501251220703	-96.96037292480469	Davis Fld
11LA	29.258750915527344	-89.35302734375	Tiger Pass
11LL	40.72309112548828	-88.76312255859375	Thacker
11OR	42.13334655761719	-121.21833801269531	Nail Spring Ranch
11TN	35.59585952758789	-85.7188491821289	Denney
11TT	30.373308181762695	-100.19022369384766	Rocking L
11WY	44.9586067199707	-104.86865234375	Thompson Creek Oilfield
12CL	36.156898498535156	-119.84957885742188	Newton Field
12CN	39.26840591430664	-122.11678314208984	Richter Aviation
12KS	37.93766784667969	-97.49394226074219	Sooter
12LS	30.178611755371094	-92.28500366210938	Hains
12ND	48.295501708984375	-101.427490234375	Pietschtree Airstrip
12NK	44.15838623046875	-73.43290710449219	Westport
12TT	33.593746185302734	-97.10076141357422	D An P Farm
12UT	38.48821258544922	-109.43938446044922	Red Annie Ranch
12VA	37.788055419921875	-79.76777648925781	Hop-Along
12WV	38.34370422363281	-82.1113510131836	Crazy Horse
13KS	37.697696685791016	-97.10946655273438	Daniels Landing
13ME	45.776668548583984	-69.80256652832031	Socatean Bay
13NM	33.41950988769531	-108.13949584960938	Beaverhead
13PA	41.68239212036133	-79.45294952392578	Rigrtona
13WI	43.698429107666016	-89.00457763671875	Nowatzski
14IA	43.36027908325195	-94.44236755371094	East River
14LA	30.615509033203125	-90.53604888916016	Serenity Fld
14MA	42.27444076538086	-72.59965515136719	Kevins Seaport
14MO	37.834468841552734	-93.37533569335938	Arrow Airpark
14MS	32.34527587890625	-89.03416442871094	Rose
14MT	48.617897033691406	-110.32706451416016	Sandy Rock
14OI	40.91922378540039	-82.11404418945312	Pleasant Home Gliding Club
14TA	33.98363494873047	-98.71600341796875	Windy Hill
14TS	27.421667098999023	-98.60436248779297	O S Wyatt
14TT	36.04714584350586	-100.52080535888672	Mathers Fld
15FL	30.15374183654785	-82.6664047241211	Cannon Creek Airpark
15IA	42.23539352416992	-90.40676879882812	Stella
15MO	38.59343719482422	-92.12744140625	Monte Carlo
15NC	36.239723205566406	-76.97389221191406	Dragonfly
15TT	33.11637878417969	-96.55381774902344	Fordlane Flyers
15XA	30.403846740722656	-98.57986450195312	Hauptrief Aero
16FL	30.725629806518555	-87.20076751708984	J-22 Ranch
16KS	37.22343826293945	-95.59815979003906	Harmony Valley
16NY	43.25194549560547	-73.56319427490234	Papp Airpark
16TA	30.91962242126465	-103.78327178955078	Seven Springs
16TT	31.093610763549805	-96.04374694824219	16 L Ranch
16TX	32.849674224853516	-100.13665008544922	Hamlin
16UT	41.44431686401367	-112.0480728149414	Henrichsen Fld
17AR	34.53342819213867	-92.10014343261719	Bredlow Farm
17FA	26.71339988708496	-81.53535461425781	Cotton Strip
17FD	29.431188583374023	-81.52002716064453	Morningwood
17FL	29.27813148498535	-82.12138366699219	Jumbolair
17LS	30.60793113708496	-91.97528076171875	Yankee Fld
17NK	42.45694351196289	-76.95083618164062	Re-Dun
17XS	32.177764892578125	-98.43505096435547	Quahadi Ranch
18AA	59.365047454833984	-135.80490112304688	18 Meadows Aerodrome
18AR	36.34416580200195	-93.8316650390625	Buck Mountain
18AZ	33.8186149597168	-111.89813232421875	Sky Ranch At Carefree
18FD	30.854074478149414	-86.66717529296875	Skypark Estates Owners Assoc
18GE	32.045509338378906	-82.46768188476562	Leftys Landing
18IN	41.38192367553711	-86.43180084228516	Heritage Farm Fld
18KS	37.37227249145508	-97.10826110839844	Cherokee Strip
18MI	42.20206832885742	-84.9393539428711	R  R Ranch
18MO	36.96355438232422	-93.17214965820312	Gimlin
18MS	32.45333480834961	-90.3638916015625	Johns Landing
18NH	42.99169921875	-71.47410583496094	Catholic Medical Center
18NV	40.578556060791016	-119.35144805908203	Empire
18OI	41.419742584228516	-82.97130584716797	Boggy Bottoms
18SC	34.09777069091797	-81.89154052734375	American Dream Skyranch
18TE	32.58519744873047	-95.06391143798828	Alert Fld
19AZ	34.60502624511719	-111.86515045166016	Montezuma
19MN	45.17476272583008	-93.76509094238281	Greseth
19MO	37.80613708496094	-91.8141860961914	Pritchett Fld
19MT	46.838069915771484	-108.93683624267578	N Bar Ranch
19TS	27.929576873779297	-98.53376770019531	Silverhorn Ranch
1AA0	35.188106536865234	-85.17657470703125	Dallas Bay
1AR4	36.16222381591797	-93.60722351074219	Mcalister
1AR5	36.29944610595703	-94.58472442626953	Cherokee Strip
1CO5	38.01528549194336	-103.6991195678711	Melon
1CO8	39.527565002441406	-104.65653991699219	Everitt
1FD2	27.952749252319336	-82.82830810546875	Clearwater Marriott
1GA0	31.641036987304688	-81.32833099365234	Eagle Neck
1GA6	31.725252151489258	-84.31088256835938	Grand Oak Plantation
1IL4	38.41918182373047	-90.13166046142578	Flight Park Inc
1KS4	38.89677047729492	-97.11353302001953	Prichard Airstrip
1LA5	30.801292419433594	-92.06316375732422	Morrow Strip
1MN8	44.52573776245117	-93.32746124267578	Sky Harbor Residential Airpark
1MS2	32.94295883178711	-89.92990112304688	Peterson
1MS8	32.939701080322266	-88.57918548583984	Columbus AFB Aux AFLD
1MT4	48.30746841430664	-114.38081359863281	Stillwater
1MU2	39.44501876831055	-94.66438293457031	Smittys Landing
1NK7	43.467498779296875	-75.25389099121094	Boonville
1NM0	33.21201705932617	-108.02559661865234	Me-Own
1NR7	36.27409362792969	-78.46881103515625	Boyd Fld
1NY3	43.57284164428711	-76.04047393798828	Richland Airpark
1OA2	41.26122283935547	-81.99147033691406	Mole
1OR5	45.5189094543457	-118.04740905761719	Mac Fld
1SC1	34.653743743896484	-82.55497741699219	Lagniappe Stol Fld
1TA7	32.6158332824707	-95.86810302734375	Thompson
1TE4	29.495634078979492	-98.15888214111328	Zuehl
1TE9	31.27174949645996	-96.43965148925781	Rmr Ranch
1TN0	36.24668502807617	-86.30333709716797	Cedar Crest Fld
1TN8	35.829078674316406	-83.77714538574219	Into The Wind
1TT8	29.739110946655273	-98.45112609863281	Bulverde
1TX0	31.026952743530273	-98.3530502319336	Yancey Creek Ranch
1TX4	29.27334213256836	-95.88690185546875	New Gulf
1VA1	36.73613357543945	-80.4454116821289	Micro
1VT8	43.66611099243164	-73.1661148071289	Mortimer Brown Landing
1XA4	29.873714447021484	-96.00469970703125	Mikeska
1XA5	30.13501739501953	-97.14291381835938	Flying Armadillo
1XA7	29.73339080810547	-96.0591812133789	Gloster
1XS0	27.99067497253418	-97.89423370361328	Itll Do Airfield
1XS1	29.93828010559082	-95.0464859008789	Dunham Fld
1XS4	30.633745193481445	-99.1946029663086	Red Sands Ranch
1XS8	29.634136199951172	-100.37582397460938	Pinon Ranch
20GA	33.75655746459961	-84.88506317138672	Small Jr/Stockmar
20IA	41.52226638793945	-93.80103302001953	Hobbes Fld
20KS	39.7009162902832	-97.72126007080078	Isaacson
20OH	41.39374542236328	-80.8133773803711	Mosquito Strip
20TT	30.753881454467773	-97.96165466308594	Gone With The Wind
21FA	28.29908561706543	-80.72077941894531	Rockledge
21MO	37.58767318725586	-91.78333282470703	Baker Farm
21MS	34.912017822265625	-90.21356201171875	Blythe Bayou Farms
21MU	36.56492614746094	-93.50963592529297	The Peninsula
21ND	48.582279205322266	-100.85485076904297	Rosenau
21TT	30.965839385986328	-96.1677017211914	William Noble Higgins Meml Aer
21TX	33.57707595825195	-95.65603637695312	Ambia Farm
21UT	40.44086837768555	-112.36722564697266	Glastar
22FA	27.303102493286133	-82.27259063720703	Hidden River
22MN	47.64958190917969	-94.0277328491211	Little Sand
22MT	48.128089904785156	-114.16980743408203	Wounded Buck Ranch
22XA	31.854305267333984	-97.93624877929688	White Stone Ranch
23JY	38.99581527709961	-100.22344207763672	Jamison Fld
23MI	45.24461364746094	-85.23895263671875	Dvoracek Fld
23MO	39.470489501953125	-93.08993530273438	Shiloh Airpark
23MS	30.677391052246094	-88.5512466430664	Smith Farms
23MU	38.018585205078125	-93.69322204589844	Sheldon Meml
23NK	43.11249923706055	-77.3125	Long Acre Farms
24AZ	34.15809631347656	-110.9354019165039	Pleasant Valley
24CL	36.08867263793945	-119.5416259765625	Boswell
24IA	42.515804290771484	-92.51981353759766	Isley Fld
24ID	44.453609466552734	-113.66194152832031	Flying Z Ranch
24LA	30.318111419677734	-90.95565032958984	Pk Fld
24MO	38.1327018737793	-92.83045959472656	Mistwood
24PS	41.34741973876953	-75.41592407226562	Spring Hill
24TN	35.49754333496094	-86.07861328125	Unity Medical Center
25IA	43.39509582519531	-92.96371459960938	Virl B Deal Airfield
25NV	39.201576232910156	-119.68344116210938	Parker Carson
25TS	36.09170150756836	-102.41574096679688	Miller
25TX	30.31435775756836	-95.3271255493164	Chennault Airfield
25XA	30.092987060546875	-98.70123291015625	Headwaters
26CL	33.20527648925781	-116.51319122314453	Ranchita 2608
26IA	42.37377166748047	-95.76518249511719	Midway View Farms
26IL	38.741085052490234	-89.5678939819336	Straeter RLA
26IN	41.112998962402344	-84.90355682373047	Haven Center
26MO	39.457767486572266	-94.24758911132812	Short Fld Landing
26NV	39.45265579223633	-118.86629486083984	Darrow Fld
27AK	61.94540023803711	-151.03697204589844	Johnson Strip Yentna
27AZ	33.919349670410156	-113.16781616210938	Eagle Roost
27FA	27.80620002746582	-82.14136505126953	Stanchester
27IA	40.7514533996582	-92.03082275390625	Oldfield Aero
27ID	42.58295440673828	-114.55010223388672	Huddleston
27KS	39.13018798828125	-101.71394348144531	Bellamy Farm
27MD	39.09837341308594	-75.89521789550781	Myles Landing
27ME	44.133338928222656	-69.88961791992188	Pleasant Pond
27MS	32.758262634277344	-89.40870666503906	Jolly Fld
27TX	30.119443893432617	-96.71221923828125	Sands Hill
27WI	42.750946044921875	-88.25037384033203	Fox River
27XS	29.838125228881836	-95.9499740600586	Sport Flyers
28AL	32.433223724365234	-86.37458801269531	Foshee
28AR	35.83333206176758	-91.43333435058594	Henley
28DE	39.012874603271484	-75.53396606445312	Albanna Aviation
28ID	45.513484954833984	-115.44029235839844	D Bar C
28TT	31.995849609375	-97.00215148925781	Left Wing Low
29AK	64.04671478271484	-145.43585205078125	Remington Fld
29IA	40.75626754760742	-95.62348175048828	Hilltop
29ID	43.8870849609375	-116.65472412109375	Patterson Fld
29IL	41.12993240356445	-89.107177734375	Judd Farms
29KS	37.761287689208984	-97.1773452758789	Mcmaster
29KY	38.88362121582031	-84.2577133178711	Socks Flyers
29OR	44.01248550415039	-120.28045654296875	Sunrise Valley Ranch Lodge
2AK4	59.470001220703125	-151.5124969482422	Bootleggers Cove
2AK7	61.538917541503906	-149.97280883789062	Helio
2AR1	35.36984634399414	-93.84306335449219	Etna
2AR4	35.228416442871094	-91.09317016601562	Mccrory/Morton
2AR5	36.383056640625	-94.29389190673828	Ashmore
2CA4	33.25892639160156	-117.09225463867188	Blackinton
2CL1	39.455223083496094	-121.29164123535156	Brownsville
2CN4	35.66638946533203	-119.8963851928711	Wonderful Pistachios  Almonds
2FA1	29.251264572143555	-81.20053100585938	Squillacote
2FA3	30.8127384185791	-86.63735961914062	Long Branch Farms
2FD6	28.88973045349121	-80.86726379394531	Tully Rv Airpark
2GA0	33.52678680419922	-83.6387939453125	Kennedy Intranatl
2GA2	32.39261245727539	-81.27780151367188	Swaids Fld
2GA7	32.49819564819336	-81.62244415283203	Aubreys Airpark
2IA7	41.56847381591797	-93.98097229003906	Jungmanns Landing
2IL3	41.515865325927734	-90.37957000732422	Mc Neals Fld
2IL7	38.51517868041992	-90.02720642089844	Ben Emge
2IL9	41.43334197998047	-87.7813491821289	Meadow Creek
2KS3	37.44034957885742	-100.30728912353516	Edwards Grass Strip
2KS4	38.8496208190918	-98.66828155517578	Mahoney Farm
2KS6	39.75038146972656	-96.02678680419922	Flying H
2KS8	39.11372375488281	-98.40339660644531	Vonada
2LA7	32.96585464477539	-91.42586517333984	Costello
2LL3	40.06648254394531	-89.27214813232422	Miller
2MI0	43.072601318359375	-86.02962493896484	Cherry Fld
2MI3	43.143218994140625	-84.6064224243164	Somers Lane
2MI5	42.94169616699219	-85.48641204833984	Somerville
2MN4	43.59844970703125	-94.25289916992188	Cornfield Canyon
2MS3	33.6129150390625	-88.36861419677734	Shockley Fld
2MT1	48.483055114746094	-113.95944213867188	Ryan
2MU9	38.9652099609375	-91.1181411743164	Monroe Fld
2NC0	35.86872482299805	-82.341796875	Mountain Air
2ND8	46.67137145996094	-98.65806579589844	Fiebiger
2NE0	40.69667053222656	-99.83428955078125	Johnson Lake
2NE8	40.62870407104492	-96.56294250488281	Walvoord Fld
2NR2	34.45777893066406	-78.61833190917969	Elkins Field
2OH5	39.77336502075195	-84.16976165771484	Childrens Medical Center
2OH6	40.01179885864258	-84.28150939941406	Smith Fld
2OH7	39.5214958190918	-84.62818908691406	Pfeiffer Fld
2OK1	34.19230270385742	-96.51866149902344	Mercury Ranch
2OK2	35.32935333251953	-97.26973724365234	Twin Lakes
2SC8	33.78681945800781	-81.09481811523438	Gaston
2SD3	45.33613204956055	-99.5286865234375	Strouckel Farm
2SD8	43.50832748413086	-96.8623275756836	Wings On The Prairie
2TA0	30.84516716003418	-98.27291107177734	Shale Valley Ranch
2TA8	26.858278274536133	-98.22174835205078	El Coyote Ranch
2TA9	29.811203002929688	-100.68714141845703	Mafrige Ranch Inc
2TE2	32.82926559448242	-97.53494262695312	Flying Oaks
2TX0	35.06449890136719	-101.84935760498047	Blue Sky
2UT2	37.52842712402344	-112.660888671875	High Meadow Ranch
2VA3	37.316829681396484	-77.86654663085938	Merlin Aerodrome
2VI2	60.41904067993164	-152.35488891601562	Redoubt View
2WA1	48.09259033203125	-122.92850494384766	Diamond Point
2WA2	46.879859924316406	-119.5888900756836	Red Rock Fld
2WI7	42.97005844116211	-89.6655502319336	Hecklers Strip
2WN2	45.58444595336914	-91.92583465576172	Silver Lake
2WY8	44.40625	-109.2794418334961	Bar Flying E
2XS1	30.2188777923584	-98.30274200439453	Harris Ranch
2XS2	28.26341438293457	-100.1627426147461	Indio-Faith
2XS5	30.010488510131836	-98.42530059814453	Cross Triangle Ranch
30AZ	32.56582260131836	-110.42732238769531	Kielberg Canyon
30GA	33.28288650512695	-83.9013671875	Cox Fld
30GE	34.19401931762695	-83.19462585449219	Papas Place
30ID	43.464725494384766	-114.38055419921875	4Z Ranch
30IN	40.37821578979492	-86.59406280517578	Drago Air
30IS	42.077247619628906	-88.62509155273438	Aero Lake Estates
30KS	38.024837493896484	-97.73392486572266	Flugplatz
30MT	46.570926666259766	-112.2379379272461	Nistler Helena
30NE	40.355751037597656	-98.6858139038086	Nebraskaland Aviation
30PA	40.14430618286133	-79.37513732910156	Nolnacs
31CD	37.8697509765625	-104.78980255126953	Diamond Star Ranch
31GE	32.81924057006836	-83.40780639648438	Tailwind Ranch
31ID	48.391666412353516	-116.36624908447266	Thunder Ridge
31II	38.912086486816406	-84.90519714355469	Herbs Fld
31KS	37.993770599365234	-97.9265365600586	Mills Fld
31MN	44.135555267333984	-92.69611358642578	Kruger Aviation
31TN	35.222923278808594	-87.33695983886719	Crockett Hospital
31VA	37.02076721191406	-76.58861541748047	Aberdeen Field
31WI	44.571006774902344	-89.22025299072266	Oslo Corners
32ID	43.36621856689453	-114.9910888671875	Chimney Creek
32IN	38.91816329956055	-84.97423553466797	Scudder Fld
32MT	45.460323333740234	-112.43512725830078	Vbob
32NC	34.89638900756836	-79.04305267333984	Hall
32NR	35.618675231933594	-80.71305084228516	Sandy Creek
32TT	32.16180419921875	-99.77972412109375	The Mesquite Bean
32WA	47.76331329345703	-120.15181732177734	Ross
33IA	41.55638885498047	-90.98042297363281	Marine Farms Fld
33MI	43.87863540649414	-85.51984405517578	Corewell Health Reed City Hosp
33TE	33.815101623535156	-96.73477172851562	Donna Fld
33VT	44.11833190917969	-72.56583404541016	Sky View Acres
33WY	43.045928955078125	-110.9912338256836	Skidmo
33XA	32.856956481933594	-96.30828857421875	Poetry Landing
34CD	40.2626838684082	-105.44801330566406	Elk Park Ranch
34IN	41.031898498535156	-85.03170013427734	Old Glory Fld
34SC	33.77183151245117	-79.96624755859375	Toms Creek
34TS	29.915771484375	-98.24751281738281	Canyon Lake
34XS	30.390819549560547	-95.53974914550781	Flying Hare Fld
35AR	35.311805725097656	-91.8756332397461	Sweet Springs
35AZ	31.886381149291992	-109.4827651977539	Lima Hana Fld
35ID	44.923831939697266	-113.96631622314453	Bluebird
35ME	43.87143325805664	-68.8935546875	Matinicus Island
35TE	30.252099990844727	-98.8244857788086	Wieser Angus Ranch
35TT	32.47353744506836	-97.50166320800781	Hawkins Fld
35TX	32.48454666137695	-99.82599639892578	Flying B Ranch Airstrip
35XA	30.83405876159668	-94.94168090820312	Rcade Ranch
36CA	36.13189697265625	-119.9856948852539	Stone Land
36KS	37.47536849975586	-95.34364318847656	White Farms
36MS	33.43989181518555	-90.83453369140625	Edwards 1
36NC	35.62916564941406	-81.34375	Fly Sky
37AR	36.05236053466797	-93.36732482910156	Ponca Int
37MO	39.56612777709961	-94.1846923828125	Mayes Homestead
37MS	32.39014434814453	-90.35083770751953	P2 Landing
37TX	31.321552276611328	-98.8656005859375	Yates Fld
37XA	29.992834091186523	-95.93048095703125	Skydive Houston
38AL	32.1683349609375	-85.40374755859375	Sawtooth Plantation
38KS	38.21538543701172	-97.35218048095703	Hiebert  Airfield
38TT	33.16781997680664	-95.9803695678711	Olympus
38VT	44.40208435058594	-73.15791320800781	Muddy Paw
38WV	39.325279235839844	-78.42555236816406	Rivers Edge Farm
38XS	26.815214157104492	-98.47930908203125	San Rafael Ranch
39AR	34.911598205566406	-91.83708190917969	Eifling Fld
39KS	37.29814529418945	-95.26293182373047	Papas Dream
39MD	38.27499008178711	-76.72404479980469	Barton Hall Airfield
39MS	32.406829833984375	-90.38267517089844	Benton Farms
39SC	35.15819549560547	-81.22621154785156	Rizzy Ridge
3AR7	36.264739990234375	-94.16541290283203	Taylor
3CN7	38.37916564941406	-121.22166442871094	Alta Mesa Airpark
3FA7	29.04266357421875	-81.05695343017578	Flying 4 Ranch
3FL0	29.436080932617188	-81.65674591064453	Mount Royal
3GA3	34.87111282348633	-85.4375	Warren
3GA7	32.45083236694336	-84.24918365478516	Thomas Ridge
3ID3	46.77815246582031	-117.02543640136719	Estes
3KS1	39.83058166503906	-96.16485595703125	Hunninghake Aerial
3KS2	37.06047058105469	-96.99871063232422	Munson Fld
3KS3	37.40315628051758	-97.19427490234375	Rogers
3KS5	37.84264373779297	-97.35137939453125	High Point
3KS7	37.828914642333984	-97.34934997558594	Bair-Langer
3KS8	37.25614547729492	-95.33404541015625	Reed-Wilsonton
3KS9	37.727115631103516	-101.1954116821289	Tri Rotor
3KY9	38.12198257446289	-85.12637329101562	Miles
3LA4	29.799680709838867	-92.80353546142578	Little Pecan Island
3LA8	30.136978149414062	-93.14252471923828	Open A-1 Ranch
3MI2	45.39916229248047	-85.830078125	South Fox I
3MN1	45.56290817260742	-93.54798126220703	Silver Creek Meadow
3MO5	37.12834548950195	-94.21650695800781	Nimsick
3MS1	34.80694580078125	-89.461669921875	Thomas Fld
